 ;Area;Circ.;Feret;FeretX;FeretY;FeretAngle;MinFeret;AR;Round;Solidity
1002;4.064E-5;1.000;0.009;2.258;3.928;123.690;0.007;1.069;0.936;0.875
1003;3.484E-5;1.000;0.009;7.446;3.935;33.690;0.007;1.291;0.775;0.800
1004;3.948E-4;1.000;0.025;3.518;3.935;119.055;0.022;1.028;0.973;0.938
1005;2.148E-4;0.948;0.019;7.398;3.935;119.745;0.017;1.081;0.925;0.881
1006;9.290E-5;0.927;0.014;9.933;3.937;149.036;0.012;1.245;0.803;0.800
1007;5.806E-6;1.000;0.003;2.918;3.937;135.000;0.002;1.000;1.000;1.000
1008;5.806E-5;1.000;0.011;2.692;3.940;116.565;0.007;1.236;0.809;0.909
1009;1.277E-4;0.863;0.018;0.761;3.964;66.801;0.010;1.827;0.547;0.880
1010;2.903E-5;0.873;0.008;7.704;3.952;108.435;0.007;1.000;1.000;0.714
1011;2.323E-5;0.857;0.009;9.417;3.957;33.690;0.005;2.000;0.500;0.800
1012;1.742E-5;1.000;0.007;0.855;3.954;135.000;0.005;1.464;0.683;0.857
1013;2.323E-5;0.857;0.008;1.369;3.954;108.435;0.005;1.468;0.681;0.800
1014;9.580E-4;0.769;0.048;7.381;3.988;17.526;0.029;1.851;0.540;0.885
1015;5.748E-4;0.823;0.036;2.971;3.978;160.346;0.026;1.387;0.721;0.892
1016;1.277E-4;0.988;0.017;7.720;3.983;33.690;0.012;1.581;0.632;0.880
1017;1.858E-4;0.991;0.021;9.133;3.973;159.444;0.012;1.663;0.601;0.901
1018;5.806E-6;1.000;0.003;2.292;3.973;135.000;0.002;1.000;1.000;1.000
1019;2.439E-4;1.000;0.023;2.402;3.973;122.005;0.017;1.363;0.734;0.903
1020;1.858E-4;0.803;0.023;2.171;3.981;161.565;0.014;1.729;0.578;0.821
1021;3.193E-4;0.636;0.030;4.694;3.990;165.964;0.019;1.580;0.633;0.797
1022;0.001;0.924;0.042;10.248;3.988;156.371;0.036;1.113;0.899;0.930
1023;5.226E-5;0.884;0.014;7.178;3.981;135.000;0.007;2.314;0.432;0.783
1024;5.342E-4;0.799;0.038;3.533;3.990;153.435;0.023;1.654;0.605;0.864
1025;4.123E-4;0.351;0.056;4.029;3.995;4.970;0.012;4.705;0.213;0.763
1026;7.548E-5;1.000;0.012;4.528;3.993;36.870;0.010;1.159;0.863;0.897
1027;2.323E-4;0.862;0.023;4.547;4.005;71.565;0.014;1.618;0.618;0.870
1028;3.484E-4;0.898;0.027;1.880;4.012;74.745;0.017;1.486;0.673;0.909
1029;1.161E-5;1.000;0.005;4.677;3.988;153.435;0.002;2.000;0.500;1.000
1030;2.323E-5;1.000;0.007;0.745;3.993;135.000;0.005;1.000;1.000;1.000
1031;2.787E-4;0.781;0.029;3.853;3.998;124.992;0.015;2.075;0.482;0.865
1032;1.161E-5;1.000;0.005;4.092;3.998;153.435;0.002;2.000;0.500;1.000
1033;1.452E-4;0.954;0.018;8.002;4.007;23.199;0.012;1.519;0.659;0.862
1034;3.310E-4;0.853;0.028;9.275;4.024;70.017;0.017;1.753;0.570;0.898
1035;5.226E-5;1.000;0.011;3.036;4.005;26.565;0.007;1.340;0.746;0.857
1036;0.005;0.556;0.111;4.133;4.084;47.643;0.084;1.643;0.609;0.783
1037;2.323E-4;0.791;0.026;5.995;4.024;56.310;0.014;2.168;0.461;0.833
1038;2.613E-4;0.812;0.024;8.822;4.019;36.870;0.017;1.460;0.685;0.849
1039;1.568E-4;0.836;0.020;0.747;4.022;45.000;0.014;1.592;0.628;0.818
1040;4.645E-5;0.914;0.011;1.634;4.014;26.565;0.007;1.416;0.706;0.800
1041;7.897E-4;0.459;0.056;1.723;4.072;80.134;0.026;2.659;0.376;0.642
1042;1.394E-4;0.453;0.026;8.405;4.029;21.801;0.011;3.293;0.304;0.676
1043;7.548E-5;1.000;0.012;9.819;4.027;36.870;0.010;1.159;0.863;0.897
1044;3.426E-4;0.835;0.026;0.771;4.046;33.690;0.021;1.118;0.895;0.855
1045;7.548E-5;1.000;0.014;2.742;4.031;45.000;0.010;1.370;0.730;0.929
1046;1.103E-4;0.853;0.018;1.318;4.029;164.055;0.010;1.727;0.579;0.826
1047;3.135E-4;0.303;0.052;4.436;4.070;56.310;0.014;4.938;0.202;0.597
1048;0.001;0.658;0.054;6.424;4.027;122.276;0.038;1.407;0.711;0.817
1049;5.806E-5;0.982;0.011;7.436;4.036;26.565;0.009;1.241;0.806;0.800
1050;1.161E-5;1.000;0.005;2.014;4.031;116.565;0.002;2.000;0.500;1.000
1051;2.903E-5;0.873;0.009;1.337;4.034;123.690;0.006;1.496;0.668;0.714
1052;1.161E-5;1.000;0.005;6.463;4.034;153.435;0.002;2.000;0.500;1.000
1053;3.019E-4;0.915;0.027;6.277;4.053;37.875;0.017;1.590;0.629;0.937
1054;5.806E-6;1.000;0.003;6.581;4.036;135.000;0.002;1.000;1.000;1.000
1055;1.219E-4;0.707;0.021;1.610;4.041;159.444;0.010;2.282;0.438;0.840
1056;0.001;0.599;0.059;3.308;4.041;109.179;0.031;1.720;0.581;0.806
1057;1.161E-4;1.000;0.015;1.737;4.048;161.565;0.010;1.435;0.697;0.909
1058;6.968E-5;1.000;0.012;6.971;4.053;36.870;0.010;1.281;0.780;0.857
1059;1.742E-5;1.000;0.007;0.576;4.048;135.000;0.005;1.464;0.683;0.857
1060;2.090E-4;0.461;0.035;3.277;4.051;102.095;0.009;4.232;0.236;0.800
1061;1.045E-4;0.895;0.017;5.843;4.060;33.690;0.010;1.868;0.535;0.878
1062;1.742E-4;0.542;0.023;2.718;4.063;161.565;0.017;1.265;0.790;0.690
1063;1.161E-5;1.000;0.005;1.292;4.055;153.435;0.002;2.000;0.500;1.000
1064;7.432E-4;0.833;0.039;4.313;4.080;10.620;0.031;1.292;0.774;0.868
1065;1.161E-5;1.000;0.005;4.867;4.055;116.565;0.002;2.000;0.500;1.000
1066;4.703E-4;0.799;0.033;3.552;4.063;149.744;0.022;1.750;0.572;0.844
1067;2.323E-5;1.000;0.007;4.877;4.058;135.000;0.005;1.000;1.000;1.000
1068;1.161E-5;1.000;0.005;4.995;4.060;116.565;0.002;2.000;0.500;1.000
1069;0.001;0.621;0.056;4.737;4.063;97.431;0.037;1.688;0.593;0.801
1070;2.323E-5;0.857;0.009;4.887;4.063;123.690;0.005;2.031;0.492;0.800
1071;1.045E-4;0.755;0.018;2.745;4.070;164.055;0.010;1.862;0.537;0.800
1072;4.006E-4;0.857;0.030;1.646;4.072;165.964;0.019;1.518;0.659;0.885
1073;2.323E-5;1.000;0.007;4.858;4.070;135.000;0.005;1.000;1.000;1.000
1074;3.600E-4;0.600;0.036;5.949;4.092;36.870;0.016;2.767;0.361;0.800
1075;3.484E-4;0.490;0.039;5.860;4.072;119.745;0.017;2.811;0.356;0.698
1076;1.219E-4;0.943;0.016;0.566;4.084;26.565;0.012;1.311;0.763;0.875
1077;4.413E-4;0.424;0.046;3.552;4.077;98.973;0.017;2.644;0.378;0.764
1078;0.002;0.693;0.075;7.737;4.077;110.772;0.041;1.957;0.511;0.893
1079;2.323E-4;0.443;0.039;0.754;4.080;132.510;0.010;4.620;0.216;0.714
1080;2.323E-5;1.000;0.007;7.648;4.080;135.000;0.005;1.000;1.000;1.000
1081;1.161E-5;1.000;0.005;1.014;4.082;116.565;0.002;2.000;0.500;1.000
1082;0.001;0.493;0.054;4.846;4.084;125.838;0.039;1.485;0.674;0.754
1083;0.002;0.450;0.099;7.181;4.087;108.435;0.042;3.014;0.332;0.749
1084;1.219E-4;0.733;0.019;9.737;4.099;29.745;0.010;2.295;0.436;0.750
1085;5.226E-4;0.562;0.047;3.884;4.089;124.509;0.020;2.326;0.430;0.822
1086;1.394E-4;1.000;0.017;7.301;4.104;56.310;0.012;1.381;0.724;0.906
1087;8.710E-5;0.869;0.015;7.651;4.089;128.660;0.010;1.764;0.567;0.811
1088;3.484E-5;1.000;0.009;7.920;4.094;123.690;0.005;1.500;0.667;1.000
1089;5.226E-5;1.000;0.011;6.304;4.096;116.565;0.007;1.340;0.746;0.857
1090;9.871E-5;1.000;0.015;1.778;4.108;38.660;0.010;1.497;0.668;0.919
1091;6.271E-4;0.539;0.054;8.711;4.133;32.276;0.022;2.709;0.369;0.815
1092;0.002;0.342;0.066;0.800;4.104;126.027;0.053;1.466;0.682;0.687
1093;5.632E-4;0.638;0.046;8.511;4.104;141.340;0.022;2.424;0.413;0.826
1094;4.645E-5;1.000;0.011;0.899;4.106;153.435;0.005;2.000;0.500;1.000
1095;5.806E-5;1.000;0.011;1.675;4.106;116.565;0.007;1.236;0.809;0.909
1096;4.703E-4;0.585;0.041;4.655;4.111;139.764;0.020;2.492;0.401;0.753
1097;4.993E-4;0.780;0.035;5.737;4.118;167.905;0.022;1.545;0.647;0.887
1098;1.742E-5;1.000;0.007;7.663;4.106;135.000;0.005;1.464;0.683;0.857
1099;3.019E-4;0.939;0.024;1.735;4.123;23.962;0.019;1.278;0.782;0.881
1100;3.019E-4;0.898;0.025;3.771;4.108;106.699;0.017;1.423;0.703;0.874
1101;1.858E-4;0.762;0.026;1.424;4.130;48.814;0.012;2.473;0.404;0.842
1102;5.806E-5;0.982;0.011;6.072;4.118;26.565;0.009;1.241;0.806;0.800
1103;1.742E-5;1.000;0.007;3.328;4.116;135.000;0.005;1.464;0.683;0.857
1104;2.613E-4;0.970;0.023;9.002;4.116;122.005;0.017;1.238;0.808;0.918
1105;2.381E-4;0.740;0.027;9.116;4.130;26.565;0.015;2.157;0.464;0.837
1106;3.542E-4;0.514;0.039;0.846;4.135;21.801;0.017;2.707;0.369;0.767
1107;8.710E-5;0.898;0.016;2.566;4.118;153.435;0.007;2.148;0.466;0.909
1108;2.032E-4;0.834;0.024;2.790;4.120;143.130;0.014;1.966;0.509;0.854
1109;0.002;0.279;0.071;5.848;4.186;72.181;0.063;1.182;0.846;0.680
1110;4.877E-4;0.373;0.056;6.000;4.142;19.983;0.017;4.648;0.215;0.677
1111;2.903E-5;1.000;0.009;0.904;4.130;56.310;0.005;1.553;0.644;0.909
1112;6.387E-5;0.659;0.015;5.561;4.137;71.565;0.007;2.146;0.466;0.759
1113;1.858E-4;0.991;0.019;8.390;4.140;60.255;0.014;1.346;0.743;0.901
1114;8.129E-5;0.993;0.014;5.545;4.135;30.964;0.010;1.531;0.653;0.848
1115;1.045E-4;0.706;0.020;1.431;4.135;14.036;0.007;2.544;0.393;0.878
1116;8.710E-5;0.976;0.015;4.306;4.140;51.340;0.010;1.521;0.657;0.882
1117;6.387E-5;1.000;0.012;7.101;4.128;143.130;0.007;1.372;0.729;0.957
1118;2.903E-4;0.655;0.032;0.889;4.130;102.995;0.014;2.629;0.380;0.826
1119;1.742E-4;0.811;0.022;8.087;4.130;130.601;0.013;1.798;0.556;0.845
1120;5.226E-5;0.585;0.015;1.388;4.135;170.538;0.007;2.291;0.437;0.667
1121;1.161E-5;1.000;0.005;6.928;4.133;153.435;0.002;2.000;0.500;1.000
1122;5.226E-5;1.000;0.012;7.542;4.142;53.130;0.007;1.817;0.550;0.857
1123;0.003;0.867;0.074;9.137;4.154;166.866;0.058;1.272;0.786;0.930
1124;4.064E-5;1.000;0.009;4.749;4.137;123.690;0.007;1.069;0.936;0.875
1125;6.968E-5;1.000;0.013;4.612;4.149;21.801;0.007;1.579;0.633;0.889
1126;2.323E-5;1.000;0.007;4.793;4.142;135.000;0.005;1.000;1.000;1.000
1127;1.974E-4;1.000;0.018;2.646;4.145;113.199;0.014;1.127;0.887;0.919
1128;2.323E-5;1.000;0.008;6.104;4.147;161.565;0.005;1.468;0.681;0.800
1129;4.006E-4;0.827;0.029;6.627;4.147;155.556;0.021;1.403;0.713;0.873
1130;4.645E-5;1.000;0.010;4.899;4.154;45.000;0.007;1.229;0.814;0.941
1131;7.548E-5;1.000;0.014;2.976;4.157;30.964;0.007;1.735;0.576;0.929
1132;7.548E-5;1.000;0.014;6.973;4.161;59.036;0.007;1.735;0.576;0.929
1133;5.806E-5;0.599;0.016;8.839;4.164;63.435;0.007;2.858;0.350;0.769
1134;7.548E-5;1.000;0.013;10.183;4.149;158.199;0.007;1.551;0.645;0.929
1135;2.903E-4;0.381;0.038;7.277;4.152;161.565;0.014;3.820;0.262;0.610
1136;6.852E-4;0.424;0.046;9.051;4.183;42.879;0.030;1.516;0.660;0.707
1137;7.548E-5;1.000;0.013;3.639;4.154;158.199;0.007;1.622;0.617;0.929
1138;1.335E-4;0.964;0.017;4.998;4.164;33.690;0.012;1.438;0.696;0.885
1139;4.064E-5;1.000;0.010;5.424;4.161;45.000;0.007;1.596;0.626;0.875
1140;5.226E-5;1.000;0.011;4.769;4.157;153.435;0.007;1.536;0.651;0.857
1141;8.710E-5;0.898;0.015;5.241;4.157;161.565;0.007;2.021;0.495;0.909
1142;9.871E-5;1.000;0.014;6.089;4.157;120.964;0.010;1.276;0.784;0.919
1143;6.735E-4;0.698;0.039;7.627;4.157;119.745;0.030;1.409;0.710;0.856
1144;6.387E-5;1.000;0.012;5.096;4.169;53.130;0.007;1.372;0.729;0.957
1145;9.871E-5;0.985;0.015;7.077;4.161;161.565;0.010;1.454;0.688;0.850
1146;2.671E-4;0.748;0.029;5.333;4.183;41.634;0.017;1.894;0.528;0.829
1147;1.452E-4;0.714;0.021;9.381;4.164;159.444;0.011;2.057;0.486;0.806
1148;3.484E-5;1.000;0.009;4.395;4.164;123.690;0.005;1.500;0.667;1.000
1149;2.032E-4;0.793;0.026;4.316;4.186;41.186;0.014;2.080;0.481;0.864
1150;0.003;0.290;0.104;5.624;4.270;76.608;0.057;2.120;0.472;0.576
1151;5.806E-6;1.000;0.003;6.419;4.169;135.000;0.002;1.000;1.000;1.000
1152;5.574E-4;0.629;0.044;4.400;4.183;12.529;0.017;2.869;0.349;0.881
1153;1.858E-4;0.710;0.024;1.183;4.193;53.130;0.014;1.994;0.502;0.780
1154;1.045E-4;0.965;0.015;10.159;4.188;51.340;0.012;1.314;0.761;0.857
1155;5.806E-5;0.650;0.014;3.769;4.190;59.036;0.008;2.221;0.450;0.714
1156;8.593E-4;0.680;0.044;3.973;4.212;49.399;0.034;1.233;0.811;0.820
1157;1.335E-4;0.964;0.016;5.590;4.193;63.435;0.012;1.174;0.852;0.885
1158;5.806E-6;1.000;0.003;3.335;4.181;135.000;0.002;1.000;1.000;1.000
1159;9.522E-4;0.543;0.058;6.070;4.234;65.556;0.029;1.955;0.511;0.808
1160;2.323E-5;0.857;0.008;7.065;4.181;108.435;0.005;1.468;0.681;0.800
1161;1.568E-4;0.836;0.021;6.867;4.183;125.538;0.013;1.739;0.575;0.857
1162;1.161E-5;1.000;0.005;2.793;4.186;116.565;0.002;2.000;0.500;1.000
1163;5.632E-4;0.718;0.039;2.773;4.231;68.199;0.023;1.762;0.567;0.870
1164;4.761E-4;0.902;0.032;3.740;4.195;131.987;0.022;1.437;0.696;0.921
1165;9.290E-5;0.885;0.016;3.436;4.214;63.435;0.007;2.070;0.483;0.941
1166;7.548E-5;1.000;0.012;6.935;4.200;126.870;0.010;1.148;0.871;0.897
1167;0.002;0.778;0.074;10.137;4.231;19.026;0.041;1.886;0.530;0.926
1168;9.871E-5;0.693;0.019;5.986;4.202;129.806;0.009;2.459;0.407;0.773
1169;1.045E-4;0.662;0.021;3.867;4.224;69.444;0.007;2.853;0.351;0.878
1170;3.310E-4;0.904;0.027;7.533;4.210;142.125;0.019;1.448;0.691;0.919
1171;1.974E-4;0.941;0.021;1.451;4.212;125.538;0.014;1.210;0.827;0.932
1172;2.381E-4;0.866;0.025;5.969;4.217;163.301;0.014;1.744;0.574;0.882
1173;1.103E-4;0.916;0.017;9.345;4.214;135.000;0.010;1.649;0.606;0.844
1174;0.001;0.801;0.053;0.733;4.227;149.931;0.039;1.297;0.771;0.902
1175;5.922E-4;0.987;0.030;2.173;4.231;161.565;0.027;1.074;0.932;0.932
1176;1.335E-4;1.000;0.015;6.270;4.222;128.660;0.012;1.008;0.992;0.958
1177;7.955E-4;0.714;0.049;7.072;4.234;159.775;0.024;2.190;0.457;0.875
1178;5.806E-4;0.407;0.060;2.863;4.282;58.241;0.018;3.945;0.254;0.694
1179;1.277E-4;0.922;0.016;5.687;4.246;63.435;0.012;1.228;0.814;0.880
1180;4.645E-5;1.000;0.010;6.282;4.234;135.000;0.007;1.229;0.814;0.941
1181;9.871E-5;0.786;0.016;5.388;4.241;116.565;0.010;1.510;0.662;0.850
1182;2.787E-4;0.860;0.026;5.243;4.265;56.310;0.014;1.614;0.620;0.960
1183;1.800E-4;0.838;0.023;5.359;4.258;32.005;0.013;1.921;0.520;0.861
1184;6.968E-5;1.000;0.013;7.125;4.248;158.199;0.007;1.579;0.633;0.889
1185;2.323E-4;0.887;0.022;3.590;4.272;77.471;0.017;1.388;0.720;0.825
1186;4.645E-5;1.000;0.010;7.807;4.251;135.000;0.007;1.229;0.814;0.941
1187;9.871E-4;0.590;0.056;5.954;4.255;109.983;0.031;2.192;0.456;0.821
1188;4.064E-5;0.800;0.012;8.836;4.265;53.130;0.006;2.211;0.452;0.778
1189;1.742E-4;0.877;0.022;1.624;4.263;153.435;0.012;1.946;0.514;0.870
1190;6.387E-4;0.852;0.039;2.740;4.275;158.199;0.026;1.673;0.598;0.902
1191;3.484E-5;1.000;0.009;7.757;4.270;33.690;0.007;1.291;0.775;0.800
1192;1.045E-4;0.868;0.016;1.916;4.284;63.435;0.010;1.715;0.583;0.818
1193;0.001;0.223;0.088;0.781;4.282;170.538;0.044;2.460;0.406;0.445
1194;3.832E-4;0.752;0.029;5.361;4.294;24.444;0.024;1.094;0.914;0.820
1195;1.335E-4;1.000;0.015;9.889;4.272;128.660;0.012;1.008;0.992;0.958
1196;2.729E-4;0.947;0.021;4.147;4.282;144.462;0.019;1.036;0.965;0.879
1197;3.484E-5;1.000;0.009;8.949;4.282;123.690;0.007;1.291;0.775;0.800
1198;2.323E-5;1.000;0.009;5.398;4.284;146.310;0.005;2.031;0.492;0.800
1199;5.806E-6;1.000;0.003;10.031;4.284;135.000;0.002;1.000;1.000;1.000
1200;1.045E-4;0.965;0.015;3.718;4.306;161.565;0.010;1.505;0.665;0.878
1201;5.806E-5;0.650;0.016;5.373;4.311;26.565;0.007;2.759;0.362;0.741
1202;1.974E-4;0.453;0.030;9.439;4.304;151.390;0.016;2.535;0.395;0.636
1203;5.864E-4;0.959;0.031;2.046;4.333;32.471;0.027;1.112;0.900;0.940
1204;2.903E-5;1.000;0.009;3.007;4.313;33.690;0.005;1.553;0.644;0.909
1205;9.871E-5;0.693;0.020;8.041;4.311;135.000;0.009;2.902;0.345;0.773
1206;2.148E-4;0.798;0.023;8.552;4.333;71.565;0.014;1.551;0.645;0.860
1207;5.806E-6;1.000;0.003;2.981;4.316;135.000;0.002;1.000;1.000;1.000
1208;5.806E-6;1.000;0.003;3.896;4.316;135.000;0.002;1.000;1.000;1.000
1209;1.045E-4;0.965;0.015;3.684;4.335;51.340;0.012;1.271;0.787;0.857
1210;0.001;0.901;0.042;6.530;4.330;149.036;0.034;1.238;0.808;0.915
1211;2.323E-5;0.857;0.008;9.494;4.325;108.435;0.005;1.468;0.681;0.800
1212;2.903E-5;1.000;0.009;10.067;4.333;56.310;0.005;1.553;0.644;0.909
1213;1.335E-4;0.964;0.018;8.027;4.335;23.199;0.010;1.726;0.579;0.920
1214;0.002;0.273;0.066;3.246;4.393;70.907;0.057;1.279;0.782;0.570
1215;5.806E-6;1.000;0.003;5.776;4.330;135.000;0.002;1.000;1.000;1.000
1216;1.684E-4;0.977;0.020;4.072;4.352;45.000;0.014;1.507;0.664;0.921
1217;1.103E-4;0.916;0.016;7.217;4.347;26.565;0.012;1.371;0.730;0.792
1218;1.161E-5;1.000;0.005;7.243;4.340;116.565;0.002;2.000;0.500;1.000
1219;1.161E-5;1.000;0.005;0.773;4.342;116.565;0.002;2.000;0.500;1.000
1220;7.548E-4;0.675;0.047;2.441;4.342;111.251;0.024;2.176;0.460;0.912
1221;5.806E-6;1.000;0.003;7.034;4.345;135.000;0.002;1.000;1.000;1.000
1222;2.323E-5;0.857;0.008;7.419;4.345;108.435;0.005;1.468;0.681;0.800
1223;1.161E-5;1.000;0.005;4.489;4.349;116.565;0.002;2.000;0.500;1.000
1224;5.226E-5;1.000;0.011;4.737;4.361;63.435;0.007;1.340;0.746;0.857
1225;1.103E-4;1.000;0.014;3.251;4.364;30.964;0.012;1.161;0.861;0.884
1226;5.226E-5;1.000;0.011;6.347;4.357;153.435;0.007;1.340;0.746;0.857
1227;3.484E-5;1.000;0.009;9.019;4.354;123.690;0.005;1.500;0.667;1.000
1228;3.774E-4;0.306;0.042;4.176;4.364;166.759;0.023;3.011;0.332;0.518
1229;2.903E-5;1.000;0.009;7.236;4.357;146.310;0.005;1.553;0.644;0.909
1230;2.729E-4;0.812;0.029;0.831;4.381;48.366;0.015;2.023;0.494;0.887
1231;1.219E-4;0.943;0.019;3.781;4.376;50.194;0.010;1.889;0.529;0.894
1232;2.903E-5;1.000;0.009;6.137;4.371;33.690;0.005;1.553;0.644;0.909
1233;2.613E-4;0.907;0.025;7.241;4.371;163.301;0.014;1.582;0.632;0.900
1234;1.219E-4;0.880;0.018;9.313;4.366;156.801;0.010;1.922;0.520;0.875
1235;1.045E-4;1.000;0.014;7.087;4.369;120.964;0.010;1.248;0.801;0.947
1236;3.484E-5;1.000;0.010;3.766;4.378;45.000;0.006;1.809;0.553;0.800
1237;1.568E-4;0.544;0.026;7.306;4.393;56.310;0.013;2.290;0.437;0.740
1238;9.058E-4;0.619;0.051;9.901;4.398;19.290;0.032;1.644;0.608;0.798
1239;5.806E-6;1.000;0.003;3.670;4.373;135.000;0.002;1.000;1.000;1.000
1240;0.002;0.764;0.060;2.111;4.419;14.036;0.053;1.120;0.893;0.788
1241;4.355E-4;0.513;0.037;2.728;4.414;58.392;0.024;1.671;0.598;0.732
1242;2.555E-4;0.887;0.024;7.323;4.388;156.038;0.017;1.355;0.738;0.863
1243;4.761E-4;0.859;0.032;8.084;4.405;12.995;0.022;1.496;0.668;0.882
1244;6.387E-5;1.000;0.011;3.340;4.393;116.565;0.010;1.139;0.878;0.815
1245;8.942E-4;0.708;0.054;7.725;4.436;54.162;0.029;1.909;0.524;0.880
1246;2.323E-5;0.857;0.009;9.029;4.398;33.690;0.005;2.000;0.500;0.800
1247;2.032E-4;0.705;0.026;2.552;4.419;68.199;0.013;2.202;0.454;0.843
1248;4.064E-5;1.000;0.009;5.214;4.398;123.690;0.007;1.069;0.936;0.875
1249;6.968E-5;1.000;0.011;8.395;4.400;116.565;0.010;1.000;1.000;0.857
1250;1.742E-5;1.000;0.007;3.130;4.407;45.000;0.005;1.464;0.683;0.857
1251;2.555E-4;0.698;0.030;3.089;4.412;14.036;0.012;2.507;0.399;0.880
1252;1.394E-4;0.916;0.019;1.682;4.410;150.255;0.012;1.624;0.616;0.857
1253;0.002;0.594;0.064;6.407;4.467;70.201;0.043;1.735;0.576;0.780
1254;2.323E-5;1.000;0.007;9.330;4.407;135.000;0.005;1.000;1.000;1.000
1255;4.877E-4;0.505;0.048;2.733;4.439;36.870;0.017;3.303;0.303;0.767
1256;8.129E-5;1.000;0.012;9.480;4.410;126.870;0.010;1.125;0.889;0.933
1257;5.342E-4;0.850;0.033;3.058;4.417;143.973;0.024;1.428;0.700;0.864
1258;2.323E-5;1.000;0.007;3.340;4.417;135.000;0.005;1.000;1.000;1.000
1259;2.323E-5;1.000;0.007;5.504;4.424;135.000;0.005;1.000;1.000;1.000
1260;2.613E-4;0.951;0.024;7.002;4.424;126.870;0.017;1.483;0.674;0.882
1261;1.742E-5;1.000;0.007;2.347;4.427;135.000;0.005;1.464;0.683;0.857
1262;4.645E-5;1.000;0.010;4.610;4.436;45.000;0.007;1.229;0.814;0.941
1263;3.426E-4;0.883;0.027;7.636;4.443;15.255;0.017;1.408;0.710;0.901
1264;5.806E-5;0.982;0.014;0.889;4.434;135.000;0.007;2.217;0.451;0.833
1265;0.010;0.185;0.245;4.477;4.545;169.796;0.150;1.535;0.652;0.437
1266;9.058E-4;0.535;0.059;8.231;4.436;99.462;0.026;2.451;0.408;0.821
1267;8.710E-5;0.898;0.015;6.870;4.439;108.435;0.007;2.021;0.495;0.909
1268;7.548E-5;1.000;0.014;5.316;4.448;30.964;0.007;1.735;0.576;0.929
1269;5.806E-6;1.000;0.003;8.559;4.441;135.000;0.002;1.000;1.000;1.000
1270;0.001;0.952;0.042;7.894;4.480;59.036;0.036;1.055;0.948;0.945
1271;6.968E-5;1.000;0.011;2.733;4.446;116.565;0.010;1.000;1.000;0.857
1272;1.161E-5;1.000;0.005;4.672;4.451;153.435;0.002;2.000;0.500;1.000
1273;5.981E-4;0.678;0.035;5.875;4.475;33.690;0.029;1.215;0.823;0.795
1274;2.323E-5;0.857;0.008;8.549;4.451;108.435;0.005;1.468;0.681;0.800
1275;4.471E-4;0.563;0.041;5.320;4.453;144.462;0.021;2.297;0.435;0.766
1276;5.806E-5;1.000;0.012;6.843;4.455;126.870;0.007;1.551;0.645;0.909
1277;2.323E-5;1.000;0.007;9.347;4.460;135.000;0.005;1.000;1.000;1.000
1278;6.387E-5;0.976;0.011;2.639;4.463;116.565;0.010;1.035;0.966;0.846
1279;5.226E-5;1.000;0.011;2.901;4.475;63.435;0.007;1.340;0.746;0.857
1280;9.290E-5;0.857;0.016;8.347;4.465;116.565;0.010;1.798;0.556;0.821
1281;1.161E-5;1.000;0.005;9.535;4.465;153.435;0.002;2.000;0.500;1.000
1282;8.710E-5;1.000;0.014;3.655;4.470;149.036;0.010;1.435;0.697;0.882
1283;1.452E-4;0.731;0.022;5.019;4.467;116.565;0.011;2.223;0.450;0.794
1284;2.555E-4;0.494;0.034;6.646;4.492;45.000;0.014;3.162;0.316;0.698
1285;6.387E-5;1.000;0.012;6.099;4.472;126.870;0.007;1.372;0.729;0.957
1286;6.387E-5;1.000;0.012;8.904;4.482;53.130;0.007;1.372;0.729;0.957
1287;4.181E-4;0.504;0.045;6.588;4.477;164.476;0.015;3.785;0.264;0.814
1288;2.613E-4;0.970;0.023;9.506;4.487;32.005;0.017;1.249;0.800;0.918
1289;1.742E-5;1.000;0.007;2.118;4.477;135.000;0.005;1.464;0.683;0.857
1290;1.800E-4;0.907;0.019;8.976;4.489;39.806;0.014;1.300;0.769;0.861
1291;7.548E-5;0.922;0.014;9.773;4.477;120.964;0.009;1.714;0.583;0.839
1292;5.226E-5;1.000;0.011;3.212;4.480;116.565;0.007;1.340;0.746;0.857
1293;2.323E-5;1.000;0.007;8.354;4.484;135.000;0.005;1.000;1.000;1.000
1294;8.710E-5;0.898;0.016;2.280;4.496;116.565;0.007;2.148;0.466;0.909
1295;2.439E-4;0.758;0.026;6.205;4.496;123.690;0.016;1.828;0.547;0.824
1296;1.742E-5;1.000;0.007;6.639;4.501;45.000;0.005;1.464;0.683;0.857
1297;0.001;0.183;0.066;7.788;4.557;66.251;0.057;1.230;0.813;0.448
1298;2.323E-5;0.857;0.009;5.036;4.504;123.690;0.005;2.031;0.492;0.800
1299;4.645E-4;0.994;0.027;5.253;4.523;37.875;0.024;1.086;0.921;0.920
1300;1.800E-4;0.960;0.019;5.140;4.511;129.806;0.014;1.272;0.786;0.886
1301;6.968E-5;0.967;0.013;5.949;4.520;68.199;0.007;1.579;0.633;0.889
1302;1.452E-4;1.000;0.016;9.427;4.518;26.565;0.014;1.082;0.925;0.862
1303;5.226E-5;1.000;0.011;2.759;4.518;153.435;0.007;1.340;0.746;0.857
1304;2.323E-5;1.000;0.007;4.239;4.518;135.000;0.005;1.000;1.000;1.000
1305;0.002;0.223;0.127;4.219;4.576;18.778;0.052;2.964;0.337;0.486
